序號,設施名稱,is_indoor,分類原因
4841,忠勇公園,False,包含室外關鍵字: 公園
4842,及人高中,True,包含強制室內關鍵字: 高中
4843,五峰國中,True,包含強制室內關鍵字: 國中
4844,廣豐綠一公園,False,包含室外關鍵字: 公園
4845,廣豐公一公園,False,包含室外關鍵字: 公園
4846,鳳鳴國中,True,包含強制室內關鍵字: 國中
4847,大明公園二,False,包含室外關鍵字: 公園
4848,中壢區自強、自治里集會所,True,包含強制室內關鍵字: 集會所
4849,永福環保公園,False,包含室外關鍵字: 公園
4850,自強公園,False,包含室外關鍵字: 公園
4851,中鑄公園,False,包含室外關鍵字: 公園
4852,廣豐生態綠地公園,False,包含室外關鍵字: 公園
4853,文化公園,False,包含室外關鍵字: 公園
4854,大明公園一,False,包含室外關鍵字: 公園
4855,安康高中,True,包含強制室內關鍵字: 高中
4856,圳邊公園,False,包含室外關鍵字: 公園
4857,鳳鳴國小,True,包含強制室內關鍵字: 國小
4858,大仁里集會所,True,包含強制室內關鍵字: 集會所
4859,大仁休閒公園,False,包含室外關鍵字: 公園
4860,中壢區水尾社區活動中心,True,包含強制室內關鍵字: 活動中心
4861,育德國小,True,包含強制室內關鍵字: 國小
4862,大正休閒廣場,False,包含室外關鍵字: 廣場
4863,高明里集會所,True,包含強制室內關鍵字: 集會所
4864,中正國小,True,包含強制室內關鍵字: 國小
4865,崇光女中,True,預設室內
4866,土城國小,True,包含強制室內關鍵字: 國小
4867,土城區公所,True,包含強制室內關鍵字: 公所
4868,泰平里活動中心,True,包含強制室內關鍵字: 活動中心
4869,山佳市民活動中心,True,包含強制室內關鍵字: 活動中心
4870,中壢區永福、忠福、幸福里集會所,True,包含強制室內關鍵字: 集會所
4871,中湖里活動中心,True,包含強制室內關鍵字: 活動中心
4872,中湖國小,True,包含強制室內關鍵字: 國小
4873,復興公園,False,包含室外關鍵字: 公園
4874,思源公園,False,包含室外關鍵字: 公園
4875,北新國小,True,包含強制室內關鍵字: 國小
4876,鴻撫宮,True,預設室內
4877,清化市民活動中心,True,包含強制室內關鍵字: 活動中心
4878,清和市民活動中心,True,包含強制室內關鍵字: 活動中心
4879,中園路環保公園,False,包含室外關鍵字: 公園
4880,樂山市民活動中心,True,包含強制室內關鍵字: 活動中心
4881,元生公園,False,包含室外關鍵字: 公園
4882,松柏會老人文康活動中心,True,包含強制室內關鍵字: 活動中心
4883,中山社區活動中心,True,包含強制室內關鍵字: 活動中心
4884,新店高中,True,包含強制室內關鍵字: 高中
4885,常樂公園,False,包含室外關鍵字: 公園
4886,山佳國小,True,包含強制室內關鍵字: 國小
4887,福豐國中,True,包含強制室內關鍵字: 國中
4888,耕莘健康管理專科學校,True,包含強制室內關鍵字: 學校
4889,忠孝公園,False,包含室外關鍵字: 公園
4890,指南國小,True,包含強制室內關鍵字: 國小
4891,中壢區中原、忠孝、和平里原住民集會所,True,包含強制室內關鍵字: 集會所
4892,大豐社福館,True,預設室內
4893,中壢區復興、復華里集會所,True,包含強制室內關鍵字: 集會所
4894,建國國中,True,包含強制室內關鍵字: 國中
4895,大豐國小,True,包含強制室內關鍵字: 國小
4896,成功公園,False,包含室外關鍵字: 公園
4897,大林社區活動中心,True,包含強制室內關鍵字: 活動中心
4898,甲蟲兒童公園（文化兒2）,False,包含室外關鍵字: 公園
4899,中壢區內壢、成功、福德里集會所,True,包含強制室內關鍵字: 集會所
4900,員林市民活動中心,True,包含強制室內關鍵字: 活動中心
4901,霖園兒童公園,False,包含室外關鍵字: 公園
4902,高城公園,False,包含室外關鍵字: 公園
4903,陽明社區活動中心,True,包含強制室內關鍵字: 活動中心
4904,中壢區文化里集會所,True,包含強制室內關鍵字: 集會所
4905,竹林中學,True,預設室內
4907,開明工商,True,預設室內
4908,華梵大學于藝館3樓,True,包含強制室內關鍵字: 大學
4909,文化公園,False,包含室外關鍵字: 公園
4910,青山市民活動中心,True,包含強制室內關鍵字: 活動中心
4911,永富市民活動中心,True,包含強制室內關鍵字: 活動中心
4912,景美女中,True,預設室內
4913,延平公園,False,包含室外關鍵字: 公園
4914,廷寮市民活動中心,True,包含強制室內關鍵字: 活動中心
4915,南強工商,True,預設室內
4916,力行國小,True,包含強制室內關鍵字: 國小
4917,三角公園,False,包含室外關鍵字: 公園
4918,陽明公園,False,包含室外關鍵字: 公園
4919,大同國小,True,包含強制室內關鍵字: 國小
4920,東陽市民活動中心,True,包含強制室內關鍵字: 活動中心
4921,彭福國小,True,包含強制室內關鍵字: 國小
4922,清水高中,True,包含強制室內關鍵字: 高中
4923,福林、豐林、福安、大豐里聯合集會所（陽明公園管理中心）,False,包含室外關鍵字: 公園
4924,華夏科技大學,True,包含強制室內關鍵字: 大學
4925,"青雲,柑林市民活動中心",True,包含強制室內關鍵字: 活動中心
4926,裕德高中,True,包含強制室內關鍵字: 高中
4927,新北高工,True,預設室內
4928,建國國小,True,包含強制室內關鍵字: 國小
4929,實踐國中,True,包含強制室內關鍵字: 國中
4930,中正國中,True,包含強制室內關鍵字: 國中
4931,樹林高級中學,True,預設室內
4932,實踐國小,True,包含強制室內關鍵字: 國小
4933,東昇市民活動中心,True,包含強制室內關鍵字: 活動中心
4934,清水國小,True,包含強制室內關鍵字: 國小
4935,吉林公園,False,包含室外關鍵字: 公園
4936,新和國小,True,包含強制室內關鍵字: 國小
4937,北政國中,True,包含強制室內關鍵字: 國中
4938,中山公園,False,包含室外關鍵字: 公園
4939,樂利國小,True,包含強制室內關鍵字: 國小
4940,莊敬工家,True,預設室內
4941,西園路環保公園,False,包含室外關鍵字: 公園
4942,廣興市民活動中心,True,包含強制室內關鍵字: 活動中心
4943,廣福市民活動中心,True,包含強制室內關鍵字: 活動中心
4944,育林國小,True,包含強制室內關鍵字: 國小
4945,育林國中,True,包含強制室內關鍵字: 國中
4946,中和國中,True,包含強制室內關鍵字: 國中
4947,中山國小,True,包含強制室內關鍵字: 國小
4948,中山、中平、中原、中泰、中聖五里聯合集會所,True,包含強制室內關鍵字: 集會所
4949,興南國小,True,包含強制室內關鍵字: 國小
4950,廣福國小,True,包含強制室內關鍵字: 國小
4951,建國、雲林里聯合集會所建國公園管理中心,False,包含室外關鍵字: 公園
4952,市二簡易公園,False,包含室外關鍵字: 公園
4953,溪洲國小,True,包含強制室內關鍵字: 國小
4954,明道國小,True,包含強制室內關鍵字: 國小
4955,木柵國中,True,包含強制室內關鍵字: 國中
4956,兔坑社區活動中心,True,包含強制室內關鍵字: 活動中心
4957,永建國小,True,包含強制室內關鍵字: 國小
4958,幸福社區活動中心,True,包含強制室內關鍵字: 活動中心
4959,龍岡公園,False,包含室外關鍵字: 公園
4960,南門國小,True,包含強制室內關鍵字: 國小
4961,山福集會所,True,包含強制室內關鍵字: 集會所
4962,建國公園,False,包含室外關鍵字: 公園
4963,安和國小,True,包含強制室內關鍵字: 國小
4964,龍祥公園,False,包含室外關鍵字: 公園
4965,汴洲社區活動中心,True,包含強制室內關鍵字: 活動中心
4966,溫州公園,False,包含室外關鍵字: 公園
4967,景新國小,True,包含強制室內關鍵字: 國小
4968,龍岡社區活動中心,True,包含強制室內關鍵字: 活動中心
4969,景美國小,True,包含強制室內關鍵字: 國小
4970,復興國小,True,包含強制室內關鍵字: 國小
4971,行政中心大禮堂,True,包含強制室內關鍵字: 禮堂
4972,沙崙國小,True,包含強制室內關鍵字: 國小
4973,復興大樓圖書館,True,包含強制室內關鍵字: 圖書館
4974,大同社區活動中心,True,包含強制室內關鍵字: 活動中心
4975,中壢區內厝活動中心,True,包含強制室內關鍵字: 活動中心
4976,山德社區活動中心,True,包含強制室內關鍵字: 活動中心
4977,樹林區公所,True,包含強制室內關鍵字: 公所
4978,樹林國小,True,包含強制室內關鍵字: 國小
4979,錦和國小,True,包含強制室內關鍵字: 國小
4980,木柵國小,True,包含強制室內關鍵字: 國小
4981,石碇國小,True,包含強制室內關鍵字: 國小
4982,萬興國小,True,包含強制室內關鍵字: 國小
4983,信義國小,True,包含強制室內關鍵字: 國小
4984,國強公園,False,包含室外關鍵字: 公園
4985,桃園國小,True,包含強制室內關鍵字: 國小
4986,錦和中學,True,預設室內
4987,龜山區公所本所（三樓禮堂）,True,包含強制室內關鍵字: 禮堂
4988,民族公園,False,包含室外關鍵字: 公園
4989,市中心區聯合里集會所文明、文昌、文化、南華里,True,包含強制室內關鍵字: 集會所
4990,景美國中,True,包含強制室內關鍵字: 國中
4991,長青學苑,True,預設室內
4992,桃園市公所禮堂,True,包含強制室內關鍵字: 禮堂
4993,中和高中,True,包含強制室內關鍵字: 高中
4994,溪口國小,True,包含強制室內關鍵字: 國小
4995,龜山社區活動中心,True,包含強制室內關鍵字: 活動中心
4996,秀山國小,True,包含強制室內關鍵字: 國小
4997,重慶國小,True,包含強制室內關鍵字: 國小
4998,新路社區活動中心,True,包含強制室內關鍵字: 活動中心
4999,壽山高級中學,True,預設室內
5000,東門國小,True,包含強制室內關鍵字: 國小
5001,景華公園,False,包含室外關鍵字: 公園
5002,智光商工,True,預設室內
5003,中壢市芭里社區活動中心,True,包含強制室內關鍵字: 活動中心
5004,桃園國中,True,包含強制室內關鍵字: 國中
5005,木柵高工,True,預設室內
5006,景興國小,True,包含強制室內關鍵字: 國小
5007,景興國中,True,包含強制室內關鍵字: 國中
5008,臺北市文山運動中心,True,預設室內
5009,嶺頂社區活動中心,True,包含強制室內關鍵字: 活動中心
5010,自強國小,True,包含強制室內關鍵字: 國小
5011,三民里集會所,True,包含強制室內關鍵字: 集會所
5012,文林國小,True,包含強制室內關鍵字: 國小
5013,龜山國中,True,包含強制室內關鍵字: 國中
5014,北門、朝陽二里聯合活動中心,True,包含強制室內關鍵字: 活動中心
5015,民權市民活動中心,True,包含強制室內關鍵字: 活動中心
5016,青溪、成功、東門里集會所,True,包含強制室內關鍵字: 集會所
5017,重慶國中,True,包含強制室內關鍵字: 國中
5018,中和區公所,True,包含強制室內關鍵字: 公所
5019,成功國小,True,包含強制室內關鍵字: 國小
5020,阿柔市民活動中心,True,包含強制室內關鍵字: 活動中心
5021,溪崑國中,True,包含強制室內關鍵字: 國中
5022,自強國小,True,包含強制室內關鍵字: 國小
5023,志清國小,True,包含強制室內關鍵字: 國小
5024,自強國中,True,包含強制室內關鍵字: 國中
5025,興華國小,True,包含強制室內關鍵字: 國小
5026,積穗國小,True,包含強制室內關鍵字: 國小
5027,青溪國小,True,包含強制室內關鍵字: 國小
5028,秀朗國小,True,包含強制室內關鍵字: 國小
5029,中和國小,True,包含強制室內關鍵字: 國小
5032,積穗國中,True,包含強制室內關鍵字: 國中
5033,萬芳高中,True,包含強制室內關鍵字: 高中
5034,萬順市民活動中心,True,包含強制室內關鍵字: 活動中心
5035,公十五公園,False,包含室外關鍵字: 公園
5036,永安、長安、長德三里聯合活動中心（永康公園管理中心）,False,包含室外關鍵字: 公園
5037,三民公園、青溪公園,False,包含室外關鍵字: 公園
5038,鶴齡交誼中心,True,預設室內
5039,南山高中,True,包含強制室內關鍵字: 高中
5040,興德國小,True,包含強制室內關鍵字: 國小
5041,深坑國中,True,包含強制室內關鍵字: 國中
5042,深坑國小,True,包含強制室內關鍵字: 國小
5043,萬芳國小,True,包含強制室內關鍵字: 國小
5044,武林國小,True,包含強制室內關鍵字: 國小
5045,博嘉國小,True,包含強制室內關鍵字: 國小
5046,精忠集會所,True,包含強制室內關鍵字: 集會所
5047,中山國小,True,包含強制室內關鍵字: 國小
5048,興隆國小,True,包含強制室內關鍵字: 國小
5049,深坑市民活動中心,True,包含強制室內關鍵字: 活動中心
5050,深坑區公所,True,包含強制室內關鍵字: 公所
5051,漳和國中,True,包含強制室內關鍵字: 國中
5052,興德里營區,True,預設室內
5053,永康公園,False,包含室外關鍵字: 公園
5054,後埔國小,True,包含強制室內關鍵字: 國小
5055,復興商工,True,預設室內
5056,永和國小,True,包含強制室內關鍵字: 國小
5057,武功國小,True,包含強制室內關鍵字: 國小
5058,公十三公園及兒增二,False,包含室外關鍵字: 公園
5059,福和國中,True,包含強制室內關鍵字: 國中
5060,公八公園,False,包含室外關鍵字: 公園
5061,東南科技大學,True,包含強制室內關鍵字: 大學
5062,兒六兒童遊樂場,True,預設室內
5063,忠孝國中,True,包含強制室內關鍵字: 國中
5064,萬福國小,True,包含強制室內關鍵字: 國小
5065,興福國中,True,包含強制室內關鍵字: 國中
5066,昇高市民活動中心,True,包含強制室內關鍵字: 活動中心
5067,實踐國小,True,包含強制室內關鍵字: 國小
5068,東勢市民活動中心,True,包含強制室內關鍵字: 活動中心
5069,嶺腳市民活動中心,True,包含強制室內關鍵字: 活動中心
5070,兒十四兒童公園,False,包含室外關鍵字: 公園
5071,直潭派出所,True,預設室內
5072,山北市民活動中心,True,包含強制室內關鍵字: 活動中心
5073,德林寺停車場,False,停車場預設為室外
5074,辛亥國小,True,包含強制室內關鍵字: 國小
5075,三多國中,True,包含強制室內關鍵字: 國中
5076,永和國中,True,包含強制室內關鍵字: 國中
5077,保生國民小學,True,預設室內
5078,育才國小,True,包含強制室內關鍵字: 國小
5079,北門國小,True,包含強制室內關鍵字: 國小
5080,大業國小,True,包含強制室內關鍵字: 國小
5081,永定國小,True,包含強制室內關鍵字: 國小
5082,永平國小,True,包含強制室內關鍵字: 國小
5083,大觀國小,True,包含強制室內關鍵字: 國小
5084,三元、忠義里集會所,True,包含強制室內關鍵字: 集會所
5085,中壢區洽溪社區活動中心,True,包含強制室內關鍵字: 活動中心
5086,公十一公園,False,包含室外關鍵字: 公園
5087,大有國小,True,包含強制室內關鍵字: 國小
5088,大有國中,True,包含強制室內關鍵字: 國中
5089,土庫第1市民活動中心,True,包含強制室內關鍵字: 活動中心
5090,石碇綜合活動大樓,True,預設室內
5091,海山高中,True,包含強制室內關鍵字: 高中
5092,中壢區月眉社區活動中心,True,包含強制室內關鍵字: 活動中心
5093,龍壽國小,True,包含強制室內關鍵字: 國小
5094,板橋國小,True,包含強制室內關鍵字: 國小
5095,永平高中,True,包含強制室內關鍵字: 高中
5096,大觀國中,True,包含強制室內關鍵字: 國中
5097,民族國中,True,包含強制室內關鍵字: 國中
5098,臺北市大安運動中心,True,預設室內
5099,板橋高中,True,包含強制室內關鍵字: 高中
5100,會稽國小,True,包含強制室內關鍵字: 國小
5102,公館國小,True,包含強制室內關鍵字: 國小
5103,石碇高中,True,包含強制室內關鍵字: 高中
5104,網溪國小,True,包含強制室內關鍵字: 國小
5105,公十公園,False,包含室外關鍵字: 公園
5106,民生公園市民活動中心,False,包含室外關鍵字: 公園
5107,臺北市中正運動中心,True,預設室內
5108,月眉環保公園,False,包含室外關鍵字: 公園
5109,會稽社區活動中心,True,包含強制室內關鍵字: 活動中心
5110,銘傳國小,True,包含強制室內關鍵字: 國小
5111,竹林小學,True,預設室內
5112,光復國小,True,包含強制室內關鍵字: 國小
5113,公六公園,False,包含室外關鍵字: 公園
5114,柑林國小,True,包含強制室內關鍵字: 國小
5116,頂溪國小,True,包含強制室內關鍵字: 國小
5117,及人國小,True,包含強制室內關鍵字: 國小
5118,長源社區活動中心,True,包含強制室內關鍵字: 活動中心
5119,金甌女中,True,預設室內
5121,中壢區山東社區活動中心,True,包含強制室內關鍵字: 活動中心
5123,三多國小,True,包含強制室內關鍵字: 國小
5124,同安里集會所,True,包含強制室內關鍵字: 集會所
5125,光復高中,True,包含強制室內關鍵字: 高中
5126,忠孝市民活動中心,True,包含強制室內關鍵字: 活動中心
5129,丹鳳國小,True,包含強制室內關鍵字: 國小
5130,光復國小,True,包含強制室內關鍵字: 國小
5132,桃園縣多功能藝文園區,True,預設室內
5133,埔墘國小,True,包含強制室內關鍵字: 國小
5134,上興公園,False,包含室外關鍵字: 公園
5135,同新公園,False,包含室外關鍵字: 公園
5138,中山國中,True,包含強制室內關鍵字: 國中
5139,外柑市民活動中心,True,包含強制室內關鍵字: 活動中心
5140,快樂國小,True,包含強制室內關鍵字: 國小
5141,芳和國中,True,包含強制室內關鍵字: 國中
5142,螢橋國中,True,包含強制室內關鍵字: 國中
5144,同德社區活動中心,True,包含強制室內關鍵字: 活動中心
5145,國光國小,True,包含強制室內關鍵字: 國小
5146,大安國小,True,包含強制室內關鍵字: 國小
5147,和平高中,True,包含強制室內關鍵字: 高中
5148,板橋莊敬市民活動中心,True,包含強制室內關鍵字: 活動中心
5149,新埔里活動中心,True,包含強制室內關鍵字: 活動中心
5151,古亭國小,True,包含強制室內關鍵字: 國小
5152,西埔里活動中心,True,包含強制室內關鍵字: 活動中心
5153,四維市民活動中心,True,包含強制室內關鍵字: 活動中心
5154,裕民行政大樓,True,預設室內
5155,春日里活動中心,True,包含強制室內關鍵字: 活動中心
5156,中平國中,True,包含強制室內關鍵字: 國中
5157,莊敬社區活動中心,True,包含強制室內關鍵字: 活動中心
5158,榮富國小,True,包含強制室內關鍵字: 國小
5160,青年公園,False,包含室外關鍵字: 公園
5161,白石市民活動中心,True,包含強制室內關鍵字: 活動中心
5162,文德國小,True,包含強制室內關鍵字: 國小
5163,薯榔市民活動中心,True,包含強制室內關鍵字: 活動中心
5164,大竹國中,True,包含強制室內關鍵字: 國中
5165,萬大國小,True,包含強制室內關鍵字: 國小
5166,朝陽公園,False,包含室外關鍵字: 公園
5167,青年公園棒球場,False,包含室外關鍵字: 公園
5168,東園國小,True,包含強制室內關鍵字: 國小
5169,臺北市萬華運動中心,True,預設室內
5170,河堤國小,True,包含強制室內關鍵字: 國小
5171,長庚醫護社區活動文康中心,True,預設室內
5172,菁桐市民活動中心,True,包含強制室內關鍵字: 活動中心
5173,平溪國中,True,包含強制室內關鍵字: 國中
5174,菁桐國小,True,包含強制室內關鍵字: 國小
5175,大崗社區活動中心,True,包含強制室內關鍵字: 活動中心
5176,龍安國小,True,包含強制室內關鍵字: 國小
5177,五權社區活動中心,True,包含強制室內關鍵字: 活動中心
5178,板橋國中,True,包含強制室內關鍵字: 國中
5179,中港國小,True,包含強制室內關鍵字: 國小
5180,長庚里345號地下一樓,True,預設室內
5181,昌平國小,True,包含強制室內關鍵字: 國小
5182,古亭國中,True,包含強制室內關鍵字: 國中
5183,平溪市民活動中心,True,包含強制室內關鍵字: 活動中心
5184,大竹國小,True,包含強制室內關鍵字: 國小
5185,新埔國中,True,包含強制室內關鍵字: 國中
5186,螢橋國小,True,包含強制室內關鍵字: 國小
5187,龍門國中,True,包含強制室內關鍵字: 國中
5188,新莊國中,True,包含強制室內關鍵字: 國中
5189,平湖市民活動中心,True,包含強制室內關鍵字: 活動中心
5190,橫峰社區活動中心,True,包含強制室內關鍵字: 活動中心
5191,豐年市民活動中心,True,包含強制室內關鍵字: 活動中心
5192,新和國小,True,包含強制室內關鍵字: 國小
5193,吳興國小,True,包含強制室內關鍵字: 國小
5194,莒光國小,True,包含強制室內關鍵字: 國小
5195,汴洲里老人活動中心,True,包含強制室內關鍵字: 活動中心
5196,舊路社區活動中心,True,包含強制室內關鍵字: 活動中心
5197,西園國小,True,包含強制室內關鍵字: 國小
5198,平溪國小,True,包含強制室內關鍵字: 國小
5200,雙園國中,True,包含強制室內關鍵字: 國中
5201,華江高中,True,包含強制室內關鍵字: 高中
5202,信義國中,True,包含強制室內關鍵字: 國中
5203,中正公園,False,包含室外關鍵字: 公園
5204,江翠國中,True,包含強制室內關鍵字: 國中
5205,上林國小,True,包含強制室內關鍵字: 國小
5206,萬華國中,True,包含強制室內關鍵字: 國中
5207,牡丹心市民活動中心,True,包含強制室內關鍵字: 活動中心
5208,建安國小,True,包含強制室內關鍵字: 國小
5209,文聖國小,True,包含強制室內關鍵字: 國小
5210,忠義國小,True,包含強制室內關鍵字: 國小
5211,中華區民活動中心,True,包含強制室內關鍵字: 活動中心
5212,三興國小,True,包含強制室內關鍵字: 國小
5213,大安森林公園,False,包含室外關鍵字: 公園
5214,新生國小,True,包含強制室內關鍵字: 國小
5215,瓊泰市民活動中心,True,包含強制室內關鍵字: 活動中心
5216,大安國中,True,包含強制室內關鍵字: 國中
5217,大理高中,True,包含強制室內關鍵字: 高中
5218,思賢國小,True,包含強制室內關鍵字: 國小
5219,雙園國小,True,包含強制室內關鍵字: 國小
5220,國語實小,True,預設室內
5221,大理國小,True,包含強制室內關鍵字: 國小
5222,建國中學,True,包含強制室內關鍵字: 國中
5223,金華國中,True,包含強制室內關鍵字: 國中
5224,信義國小,True,包含強制室內關鍵字: 國小
5225,共和社區活動中心,True,包含強制室內關鍵字: 活動中心
5226,大安高工,True,預設室內
5227,金華國小,True,包含強制室內關鍵字: 國小
5228,中正國中,True,包含強制室內關鍵字: 國中
5229,江翠國小,True,包含強制室內關鍵字: 國小
5230,永春高中,True,包含強制室內關鍵字: 高中
5231,輔仁大學,True,包含強制室內關鍵字: 大學
5233,雙溪國小,True,包含強制室內關鍵字: 國小
5234,華江國小,True,包含強制室內關鍵字: 國小
5235,新莊國小,True,包含強制室內關鍵字: 國小
5236,松山家商,True,預設室內
5237,雙溪高中,True,包含強制室內關鍵字: 高中
5238,南門國小,True,包含強制室內關鍵字: 國小
5239,南門國中,True,包含強制室內關鍵字: 國中
5240,平林市民活動中心,True,包含強制室內關鍵字: 活動中心
5241,龍山國小,True,包含強制室內關鍵字: 國小
5242,臺北市信義運動中心,True,預設室內
5243,松德公園,False,包含室外關鍵字: 公園
5245,中信國小,True,包含強制室內關鍵字: 國小
5246,仁愛國小,True,包含強制室內關鍵字: 國小
5247,新莊區公所,True,包含強制室內關鍵字: 公所
5248,新莊高中,True,包含強制室內關鍵字: 高中
5249,龍山國中,True,包含強制室內關鍵字: 國中
5250,博愛國小,True,包含強制室內關鍵字: 國小
5251,興雅國中,True,包含強制室內關鍵字: 國中
5252,私立恆毅高級中學,True,預設室內
5253,新泰市民活動中心,True,包含強制室內關鍵字: 活動中心
5254,頭前國中,True,包含強制室內關鍵字: 國中
5255,?公國中,True,包含強制室內關鍵字: 國中
5256,弘道國中,True,包含強制室內關鍵字: 國中
5257,仁愛國中,True,包含強制室內關鍵字: 國中
5258,幸安國小,True,包含強制室內關鍵字: 國小
5259,光華國小,True,包含強制室內關鍵字: 國小
5260,老松國小,True,包含強制室內關鍵字: 國小
5261,北一女中,True,預設室內
5262,東門國小,True,包含強制室內關鍵字: 國小
5263,福德國小,True,包含強制室內關鍵字: 國小
5264,貴和市民活動中心,True,包含強制室內關鍵字: 活動中心
5265,財團法人臺北市東和禪寺,True,預設室內
5266,松山工農,True,預設室內
5267,光復國小,True,包含強制室內關鍵字: 國小
5268,舊庄國小,True,包含強制室內關鍵字: 國小
5269,二二八和平公園,False,包含室外關鍵字: 公園
5270,懷生國中,True,包含強制室內關鍵字: 國中
5271,南上社區活動中心,True,包含強制室內關鍵字: 活動中心
5272,南興公園,False,包含室外關鍵字: 公園
5273,明志科技大學,True,包含強制室內關鍵字: 大學
5274,中港第一市民活動中心,True,包含強制室內關鍵字: 活動中心
5275,老人文康活動中心,True,包含強制室內關鍵字: 活動中心
5276,全安市民活動中心,True,包含強制室內關鍵字: 活動中心
5295,大有市民活動中心,True,包含強制室內關鍵字: 活動中心
5296,豐珠國中小活動中心,True,包含強制室內關鍵字: 國中
5313,成功高中,True,包含強制室內關鍵字: 高中
5314,胡適國小,True,包含強制室內關鍵字: 國小
5315,丹鳳高中,True,包含強制室內關鍵字: 高中
5316,忠孝國小,True,包含強制室內關鍵字: 國小
5317,明志國小,True,包含強制室內關鍵字: 國小
5318,永吉國小,True,包含強制室內關鍵字: 國小
5319,私立金陵女中,True,預設室內
5320,西門國小,True,包含強制室內關鍵字: 國小
5321,第一河濱公園,False,包含室外關鍵字: 公園
5322,松山高中,True,包含強制室內關鍵字: 高中
5323,十分國小,True,包含強制室內關鍵字: 國小
5324,光明國中操場,False,操場預設為室外
5325,永春國小,True,包含強制室內關鍵字: 國小
5326,臺北田徑場,True,預設室內
5327,成德國中,True,包含強制室內關鍵字: 國中
5328,國泰國小,True,包含強制室內關鍵字: 國小
5329,懷生國小,True,包含強制室內關鍵字: 國小
5330,光明河濱公園,False,包含室外關鍵字: 公園
5331,修德國小,True,包含強制室內關鍵字: 國小
5332,頭前國小,True,包含強制室內關鍵字: 國小
5333,南港公園,False,包含室外關鍵字: 公園
5335,福星國小,True,包含強制室內關鍵字: 國小
5336,臺北市南港運動中心,True,預設室內
5337,興雅國小,True,包含強制室內關鍵字: 國小
5338,成德國小,True,包含強制室內關鍵字: 國小
5339,蘆竹區公所三樓禮堂,True,包含強制室內關鍵字: 禮堂
5340,義學國中,True,包含強制室內關鍵字: 國中
5341,義學國小,True,包含強制室內關鍵字: 國小
5342,白雲國小,True,包含強制室內關鍵字: 國小
5343,南美國小,True,包含強制室內關鍵字: 國小
5344,福營行政大樓,True,預設室內
5345,永吉國中,True,包含強制室內關鍵字: 國中
5346,中山女中,True,預設室內
5347,義仁市民活動中心,True,包含強制室內關鍵字: 活動中心
5348,中崙高中,True,包含強制室內關鍵字: 高中
5349,臺北市松山運動中心,True,預設室內
5350,敦化國小,True,包含強制室內關鍵字: 國小
5351,長安國中,True,包含強制室內關鍵字: 國中
5352,長安國小,True,包含強制室內關鍵字: 國小
5353,玉泉公園,False,包含室外關鍵字: 公園
5354,興穀國民小學,True,預設室內
5355,建成國中,True,包含強制室內關鍵字: 國中
5356,橫科里活動中心,True,包含強制室內關鍵字: 活動中心
5357,中正國小,True,包含強制室內關鍵字: 國小
5358,南崁國小,True,包含強制室內關鍵字: 國小
5359,龜山婦幼公園,False,包含室外關鍵字: 公園
5360,文華國小,True,包含強制室內關鍵字: 國小
5361,忠孝國中,True,包含強制室內關鍵字: 國中
5362,松山國小,True,包含強制室內關鍵字: 國小
5363,五福游泳池停車場及旁空地,False,停車場預設為室外
5364,蘆竹區婦幼館,True,預設室內
5365,豐年國小,True,包含強制室內關鍵字: 國小
5366,新泰國小,True,包含強制室內關鍵字: 國小
5368,敦化國中,True,包含強制室內關鍵字: 國中
5369,臺北體育館,True,包含強制室內關鍵字: 體育館
5370,大崗國中,True,包含強制室內關鍵字: 國中
5371,臺北市極限運動訓練中心,True,預設室內
5372,私立清傳商職,True,預設室內
5373,樂善社區活動中心,True,包含強制室內關鍵字: 活動中心
5374,福壽市民活動中心,True,包含強制室內關鍵字: 活動中心
5375,西松國小,True,包含強制室內關鍵字: 國小
5376,大坑社區活動中心,True,包含強制室內關鍵字: 活動中心
5377,南崁高中,True,包含強制室內關鍵字: 高中
5378,埔心社區活動中心,True,包含強制室內關鍵字: 活動中心
5379,南港高中,True,包含強制室內關鍵字: 高中
5380,民安國小,True,包含強制室內關鍵字: 國小
5381,三港集會所,True,包含強制室內關鍵字: 集會所
5382,玉成國小,True,包含強制室內關鍵字: 國小
5383,福營國中,True,包含強制室內關鍵字: 國中
5384,誠正國中,True,包含強制室內關鍵字: 國中
5385,同榮國小,True,包含強制室內關鍵字: 國小
5386,新北市立三重高中,True,包含強制室內關鍵字: 高中
5387,吉林國小,True,包含強制室內關鍵字: 國小
5389,南崁國中,True,包含強制室內關鍵字: 國中
5390,長春國小,True,包含強制室內關鍵字: 國小
5393,大同高中,True,包含強制室內關鍵字: 高中
5394,新泰國中,True,包含強制室內關鍵字: 國中
5395,日新國小,True,包含強制室內關鍵字: 國小
5396,白雲里活動中心,True,包含強制室內關鍵字: 活動中心
5397,泰山體育館,True,包含強制室內關鍵字: 體育館
5398,西松高中,True,包含強制室內關鍵字: 高中
5399,三光國民小學,True,預設室內
5400,東新國小,True,包含強制室內關鍵字: 國小
5401,昌隆國小,True,包含強制室內關鍵字: 國小
5402,南港高工,True,預設室內
5403,南港展覽館,True,預設室內
5404,興化國小,True,包含強制室內關鍵字: 國小
5405,介壽國中,True,包含強制室內關鍵字: 國中
5406,集美國民小學,True,預設室內
5407,蓬萊國小,True,包含強制室內關鍵字: 國小
5408,民生國小,True,包含強制室內關鍵字: 國小
